Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
2124	-3812.399	-3959.305	146.9063	0.190256	0.0862453	0.0714706	0.00913784	0.0303713	0.0418362	0.0434034	0.00851781	0.0596264	0.0685535	0.00746256	0.0808053	0.0330037	0.0122105	0.0756262	0.0461927	0.102555	0.0935936	0.144647	0.0276888	0.082955	0.0744052	0.0580234	0.00687365	0.00833776	0.0764838	0.0691409	0.0234679	0.0244701	0.046811	0.0278019	0.0471259	0.0527872	0.0467691	0.0426338	0.0221719	0.0619761	0.140469	0.0336693	0.00958168	0.00173372	0.0100011	0.0254973	0.00291886	0.0044412	0.00970942	0.0105166	0.00469479	0.0198815	0.0542634	0.181651	0.143016	0.0734643	0.0673494	0.0457501	0.00987643	0.0762676	0.0559042	0.020152	0.0832534	0.0429424	0.0403465	0.0319245	0.0609576	0.0088547	0.0552631	0.0491354	0.0284937	0.0135527	0.021904	0.032108	0.0329839	0.0248965	0.077481	0.0324724	0.00116791	0.0898264	0.0136921	0.0258823	0.0189372	0.0184629	0.00653787	0.173113	0.168276	0.0637625	0.0226975	0.035063	0.00541905	0.0754755	0.700162	1.17006	1.14211	0.8578901	0.239774	0.498343	0.804701	1.2427	2.00665	4.17059	1.032584	0.751145	0.3393908	0.0436253	0.0197759	0.0163881	0.00209529	0.00696409	0.00959299	0.00995233	0.00195312	0.0136722	0.0157192	0.00171115	0.0185285	0.0075677	0.00279985	0.017341	0.0105919	0.0235156	0.0214609	0.0331672	0.006349	0.0190215	0.017061	0.0133047	0.00157612	0.00191184	0.0175376	0.0158539	0.00538114	0.00561096	0.0107337	0.00637493	0.0108059	0.012104	0.0107241	0.00977587	0.00508398	0.014211	0.0322093	0.00772033	0.00219706	0.000397538	0.00229323	0.00584649	0.00066929	0.00101836	0.00222636	0.00241144	0.00107651	0.00455879	0.0124425	0.0416523	0.0327933	0.0168452	0.0154431	0.0104904	0.00226465	0.017488	0.0128187	0.00462081	0.0190899	0.00984662	0.00925139	0.00732024	0.0139775	0.00203037	0.0126717	0.0112667	0.00653357	0.00310762	0.00502255	0.00736232	0.00756316	0.00570872	0.0177663	0.00744587	0.0002678	0.0205971	0.00313959	0.00593477	0.00434227	0.00423351	0.00149912	0.0396946	0.0385854	0.0146206	0.00520451	0.00803989	0.00124258	0.0173064	0.428945	0.571055	4.361128
2160	-3815.081	-3958.498	143.4176	0.31471	0.0504653	0.0742021	0.0239382	0.0172932	0.0647131	0.0176462	0.0671703	0.0552893	0.0889167	0.0614213	0.140283	0.0566078	0.0341943	0.188424	0.101036	0.0812701	0.0480338	0.218215	0.0792425	0.0679978	0.136819	0.0867567	0.0264586	0.00519697	0.0506172	0.11831	0.0372944	0.145946	0.0335601	0.0373461	0.0633069	0.0980896	0.0659914	0.0450085	0.0180909	0.11414	0.216221	0.0374288	0.0213125	0.0295251	0.00654277	0.0341696	0.0276247	0.00704274	0.0278666	0.143775	0.0563953	0.0299944	0.240902	0.00836707	0.0039715	0.0122358	0.0968662	0.0619904	0.0405793	0.0641593	0.0981325	0.0911597	0.082856	0.110494	0.0694039	0.0211185	0.023039	0.0289759	0.118008	0.0286145	0.00192496	0.0368271	0.0532901	0.0433675	0.0155139	0.0427812	0.0211932	0.0313961	0.27229	0.12663	0.0280418	0.0566429	0.0111771	0.0573391	0.246965	0.0908593	0.18957	0.0359286	0.0282454	0.0117662	0.135704	0.0440529	0.766345	1.13252	1.109259	0.8907406	0.350906	0.600051	0.852705	1.17274	1.66652	2.84977	0.757225	0.8030048	0.3837841	0.0495272	0.00794194	0.0116775	0.00376726	0.0027215	0.0101842	0.00277705	0.0105709	0.00870111	0.0139932	0.00966613	0.022077	0.00890861	0.0053813	0.0296531	0.0159004	0.0127898	0.00755929	0.0343414	0.0124707	0.0107011	0.0215317	0.0136533	0.00416389	0.000817869	0.00796585	0.0186189	0.00586918	0.0229681	0.00528149	0.00587732	0.00996287	0.0154368	0.0103853	0.00708317	0.00284704	0.0179627	0.0340277	0.00589032	0.00335403	0.00464649	0.00102966	0.00537742	0.00434742	0.00110835	0.00438549	0.0226265	0.00887516	0.00472034	0.0379117	0.00131676	0.000625012	0.0019256	0.0152442	0.00975568	0.00638614	0.010097	0.0154435	0.0143462	0.0130394	0.0173889	0.0109224	0.00332351	0.00362574	0.00456005	0.0185714	0.00450319	0.00030294	0.00579564	0.00838649	0.00682493	0.00244149	0.00673266	0.00333526	0.00494094	0.0428515	0.0199283	0.00441306	0.00891414	0.00175899	0.0090237	0.038866	0.0142989	0.0298334	0.00565424	0.00444509	0.0018517	0.0213564	0.00693279	0.44537	0.55463	6.354282
2196	-3820.69	-3964.054	143.3639	0.235149	0.0676448	0.0527987	0.0129058	0.0334077	0.0563152	0.0286147	0.0393935	0.0683138	0.0680384	0.0417577	0.19855	0.0501927	0.0952739	0.116372	0.132053	0.128484	0.0969079	0.158933	0.0129471	0.143809	0.0779756	0.0936485	0.00455893	0.00293358	0.0943915	0.0768007	0.0209544	0.0816501	0.0384944	0.0698063	0.083144	0.0429396	0.0596964	0.0566844	0.0383453	0.0745794	0.170383	0.0337264	0.0233973	0.0150373	0.0345836	0.0241024	0.0138179	0.016918	0.0482376	0.00947125	0.0732884	0.0349335	0.121227	0.352916	0.0977165	0.0391087	0.104808	0.0466864	0.00605085	0.0154556	0.0593352	0.0376829	0.0514457	0.192662	0.0573325	0.00510483	0.0777685	0.0348663	0.0525141	0.0076293	0.183178	0.0144569	0.04544	0.100465	0.0196165	0.0923887	0.0318939	0.0184528	0.0646986	0.0872065	0.0242638	0.0764525	0.116257	0.0672972	0.0336807	0.270757	0.222859	0.0421753	0.0181802	0.106558	0.0404045	0.0410251	0.856739	1.08125	1.164935	0.8350648	0.314052	0.568442	0.83843	1.19271	1.75919	3.18419	0.8374566	0.7168337	0.4493972	0.0371461	0.0106857	0.00834052	0.0020387	0.00527736	0.00889603	0.00452022	0.00622292	0.0107914	0.0107479	0.00659639	0.0313646	0.00792886	0.0150503	0.0183832	0.0208602	0.0202964	0.0153084	0.0251064	0.00204522	0.0227172	0.0123177	0.0147935	0.000720166	0.000463413	0.0149109	0.0121321	0.00331013	0.0128981	0.0060809	0.0110272	0.0131341	0.00678309	0.00943014	0.00895435	0.00605734	0.0117812	0.0269151	0.00532771	0.00369604	0.00237542	0.00546311	0.00380741	0.00218278	0.00267251	0.00762002	0.00149616	0.0115773	0.00551839	0.01915	0.0557496	0.0154361	0.00617794	0.0165564	0.00737498	0.000955843	0.0024415	0.00937308	0.00595271	0.0081268	0.0304345	0.00905673	0.000806402	0.012285	0.00550778	0.00829556	0.00120519	0.0289363	0.00228374	0.00717808	0.0158703	0.00309878	0.0145945	0.00503822	0.00291497	0.0102203	0.0137759	0.00383291	0.0120771	0.0183649	0.0106308	0.00532049	0.0427711	0.0352047	0.00666237	0.0028719	0.0168328	0.00638264	0.00648066	0.417532	0.582468	6.330381
2232	-3803.25	-3947.046	143.7963	0.39608	0.0988776	0.0653388	0.0942497	0.0542957	0.0711575	0.042017	0.0225508	0.055227	0.0336065	0.0713763	0.172378	0.0763629	0.0392523	0.0825029	0.0479196	0.102206	0.0835494	0.186597	0.0701292	0.0958195	0.110262	0.0707539	0.00448282	0.00513069	0.0445371	0.10194	0.0508452	0.0486645	0.0345319	0.0532694	0.0256769	0.142492	0.0935429	0.0797086	0.00311103	0.081877	0.244669	0.0433729	0.0136569	0.00488188	0.0175668	0.0756566	0.0230424	0.00864151	0.0299697	0.0841883	0.0616437	0.0196451	0.265259	0.0474657	0.0657169	0.0282119	0.058388	0.0313968	0.0394188	0.0393592	0.0648864	0.0892785	0.0196266	0.097372	0.0249742	0.0640455	0.0135408	0.0106125	0.178338	0.0105463	0.0225117	0.0444417	0.0324944	0.00907582	0.0483626	0.00207111	0.0453592	0.0311143	0.138765	0.118097	0.0232308	0.0198059	0.0332403	0.136598	0.325656	0.0234883	0.089405	0.0518665	0.0414113	0.00342505	0.0880443	0.0472999	0.821534	1.10122	1.123148	0.8768518	0.302524	0.558169	0.833673	1.19951	1.79157	3.30552	0.8644964	0.7807089	0.4231167	0.0653224	0.0163071	0.0107758	0.0155439	0.00895458	0.0117355	0.00692954	0.00371914	0.00910817	0.00554247	0.0117716	0.0284291	0.012594	0.00647359	0.0136066	0.00790301	0.0168561	0.0137792	0.0307741	0.0115659	0.0158028	0.0181846	0.0116689	0.000739318	0.000846166	0.00734517	0.0168123	0.00838551	0.00802586	0.00569508	0.00878532	0.0042347	0.0235001	0.0154273	0.0131457	0.000513079	0.0135034	0.0403513	0.00715317	0.00225234	0.000805132	0.00289716	0.0124775	0.00380021	0.00142518	0.00494268	0.0138845	0.0101664	0.00323992	0.0437472	0.00782817	0.0108382	0.00465278	0.00962948	0.00517803	0.00650104	0.00649121	0.0107012	0.014724	0.00323687	0.0160588	0.0041188	0.0105625	0.00223318	0.00175025	0.029412	0.00173933	0.00371268	0.00732944	0.00535906	0.00149681	0.00797609	0.000341572	0.00748075	0.00513144	0.0228854	0.0194768	0.00383128	0.00326643	0.00548208	0.0225281	0.053708	0.00387375	0.0147449	0.00855395	0.00682966	0.000564868	0.0145205	0.00780082	0.438426	0.561574	6.063455
2268	-3812.748	-3957.721	144.9735	0.232971	0.056117	0.030845	0.0489775	0.0376596	0.0468537	0.00793968	0.0270763	0.0660101	0.0969068	0.0294851	0.0968077	0.0171125	0.0306329	0.151142	0.0643544	0.109854	0.0869397	0.15413	0.0412662	0.0790643	0.085178	0.0505678	0.002209	0.0117108	0.0523066	0.0838455	0.0516895	0.0661425	0.0416626	0.0461458	0.0303153	0.0667706	0.101542	0.0936126	0.0342739	0.104327	0.179303	0.0147368	0.016251	0.00488831	0.0190315	0.0498566	0.000570797	0.0236614	0.0322058	0.0249163	0.00176741	0.0576876	0.0166842	0.0486854	0.142584	0.0621314	0.0204851	0.028986	0.0706741	0.0256765	0.0685979	0.0490089	0.0144758	0.0506116	0.183655	0.0235354	0.0249726	0.16923	0.00399351	0.186381	0.0273132	0.00654806	0.0588558	0.0228912	0.0699666	0.0281347	0.0502026	0.0178582	0.0557971	0.0614338	0.0129471	0.0273768	0.00674957	0.014017	0.0030338	0.0539836	0.059616	0.180836	0.106897	0.0363857	0.0773077	0.0647201	1.00706	0.995996	0.9901488	1.009851	0.270769	0.528782	0.819724	1.21992	1.89114	3.69319	0.9446819	1.019898	0.5734642	0.0457472	0.0110194	0.00605688	0.00961746	0.00739502	0.00920042	0.00155907	0.00531684	0.0129621	0.0190291	0.00578983	0.0190096	0.00336029	0.00601522	0.029679	0.0126369	0.0215716	0.0170719	0.0302656	0.00810324	0.0155255	0.016726	0.00992975	0.00043377	0.00229959	0.0102712	0.0164643	0.01015	0.0129881	0.00818107	0.00906142	0.00595286	0.0131114	0.0199394	0.0183822	0.00673019	0.0204861	0.0352088	0.00289379	0.00319113	0.000959892	0.00373711	0.00979009	0.000112085	0.00464627	0.00632408	0.00489269	0.000347057	0.0113278	0.0032762	0.0095601	0.0279984	0.0122004	0.00402256	0.00569183	0.0138779	0.00504196	0.0134702	0.00962363	0.00284254	0.00993834	0.0360635	0.00462153	0.00490375	0.0332307	0.000784186	0.0365986	0.00536335	0.00128581	0.0115572	0.00449502	0.013739	0.00552467	0.00985802	0.00350672	0.0109566	0.0120634	0.00254235	0.00537585	0.00132538	0.00275244	0.000595732	0.0106005	0.0117065	0.0355099	0.0209907	0.00714488	0.0151805	0.0127088	0.504926	0.495074	5.09256
2304	-3806.534	-3951.656	145.1223	0.275317	0.124314	0.0777012	0.0570874	0.0451173	0.0265644	0.0472332	0.03115	0.0316349	0.101285	0.0387629	0.0903151	0.0540647	0.0553223	0.0900866	0.0613444	0.0979433	0.049395	0.158248	0.0888566	0.0636372	0.143289	0.0496577	0.00251695	0.00675016	0.0990423	0.0973206	0.0218807	0.0491147	0.0214138	0.0211104	0.019497	0.0628405	0.0251735	0.0341088	0.0508867	0.0807232	0.147427	0.0448147	0.00460561	0.0168083	0.0268608	0.0136947	0.0039115	0.00868667	0.0173805	0.0301626	0.00370748	0.0450117	0.00334436	0.0290342	0.0474743	0.055224	0.00946268	0.0300405	0.0565486	0.0173915	0.158092	0.0161354	0.0033579	0.0137179	0.148554	0.0219908	0.0329565	0.204699	0.0121073	0.319833	0.0526945	0.0161862	0.0705767	0.0138596	0.0882477	0.0483264	0.0667854	0.0175708	0.0160227	0.0535549	0.0573454	0.0233467	0.0196288	0.0258221	0.000105727	0.069702	0.0273298	0.318801	0.182862	0.0532969	0.103641	0.0440553	0.896476	1.05872	1.240091	0.7599087	0.274734	0.532545	0.821539	1.21723	1.87778	3.63989	0.9341706	0.6127845	0.4802509	0.0513315	0.0231778	0.014487	0.0106437	0.00841191	0.0049528	0.00880641	0.00580776	0.00589818	0.0188841	0.00722716	0.0168388	0.0100801	0.0103146	0.0167962	0.0114374	0.0182611	0.00920947	0.0295047	0.0165669	0.0118649	0.0267156	0.00925844	0.000469273	0.00125854	0.018466	0.018145	0.00407955	0.0091572	0.00399251	0.00393593	0.00363513	0.0117163	0.00469348	0.00635942	0.0094876	0.0150505	0.0274871	0.00835549	0.000858695	0.00313383	0.00500808	0.00255332	0.00072928	0.00161959	0.00324051	0.00562368	0.000691241	0.00839222	0.000623541	0.00541329	0.00885137	0.0102963	0.00176427	0.00560091	0.0105432	0.00324257	0.0294755	0.00300837	0.000626065	0.00255763	0.0276971	0.00410009	0.00614458	0.0381652	0.00225735	0.0596313	0.00982464	0.00301784	0.0131587	0.00258405	0.0164534	0.00901024	0.0124518	0.003276	0.00298736	0.00998506	0.0106918	0.00435288	0.0036597	0.00481441	1.97123e-05	0.0129956	0.00509551	0.0594389	0.0340937	0.00993696	0.0193234	0.00821391	0.379954	0.620046	5.363503
2340	-3803.117	-3947.706	144.5881	0.26166	0.0865081	0.120107	0.0572156	0.0734131	0.0189684	0.0469145	0.00429799	0.0453529	0.0801008	0.0199868	0.101153	0.0444035	0.0341475	0.125198	0.0172075	0.121455	0.0920011	0.113888	0.0480927	0.0899982	0.106603	0.0793223	0.0129158	0.00413679	0.038898	0.0803877	0.0590324	0.0352218	0.0382909	0.080462	0.0538078	0.0663302	0.0441637	0.0563921	0.0322835	0.0684394	0.1994	0.0268715	0.00139436	0.00359256	0.0114752	0.00192618	0.0142109	0.0233321	0.0160301	0.10454	0.104306	0.0204091	0.281596	0.0217133	0.00946404	0.0353235	0.0103196	0.00330668	0.0618482	0.105039	0.0609872	0.0767377	0.00626936	0.255424	0.0225196	0.0415518	0.0772057	0.0343418	0.0182681	0.0691642	0.0136372	0.023073	0.100122	0.0648332	0.0272108	0.0238895	0.0454236	0.0354049	0.111946	0.0404278	0.0406687	0.0824721	0.0151058	0.126458	0.0147133	0.0882546	0.0248979	0.324494	0.0321836	0.0572828	0.117173	0.011927	0.881592	1.06716	1.183526	0.8164737	0.266989	0.52517	0.817972	1.22254	1.90415	3.74547	0.9548462	0.6898652	0.4685419	0.0467341	0.0154508	0.0214518	0.010219	0.013112	0.00338787	0.00837919	0.000767646	0.00810028	0.0143065	0.00356975	0.0180666	0.00793072	0.00609894	0.0223611	0.00307336	0.0216926	0.0164319	0.0203411	0.00858963	0.0160742	0.0190398	0.0141674	0.00230684	0.000738855	0.00694741	0.0143577	0.0105435	0.00629082	0.00683897	0.014371	0.00961038	0.011847	0.00788789	0.010072	0.00576602	0.0122237	0.035614	0.0047994	0.000249042	0.000641652	0.00204953	0.000344026	0.00253814	0.00416725	0.00286307	0.0186714	0.0186296	0.00364518	0.0502947	0.00387812	0.00169033	0.00630899	0.00184314	0.000590592	0.0110464	0.0187605	0.0108927	0.0137058	0.00111974	0.0456201	0.00402213	0.00742139	0.0137894	0.00613364	0.00326278	0.0123531	0.00243568	0.00412098	0.0178824	0.0115796	0.00486	0.00426681	0.00811292	0.00632351	0.0199943	0.00722064	0.00726367	0.01473	0.00269798	0.0225862	0.00262788	0.0157628	0.00444691	0.0579565	0.00574818	0.010231	0.0209277	0.00213024	0.408237	0.591763	5.598924
2376	-3809.83	-3955.663	145.8327	0.241475	0.0715907	0.0248803	0.00837414	0.0465708	0.0528017	0.0269401	0.012106	0.0225552	0.0208984	0.0416364	0.051681	0.0377099	0.0123463	0.112084	0.0192185	0.115241	0.0611142	0.162511	0.038403	0.0450289	0.099468	0.023887	0.0033714	0.000442772	0.0330017	0.0512339	0.0406556	0.0666794	0.0268045	0.0318825	0.0371405	0.0503599	0.02756	0.0272699	0.0439617	0.0487081	0.162172	0.0250444	0.00721848	0.0213657	0.0203901	0.0184562	0.00475094	0.0267693	0.0200398	0.0465642	0.0797903	0.0324659	0.259603	0.0234184	0.00770056	0.041009	0.0179876	0.00592905	0.014338	0.0571547	0.0316119	0.0783116	0.00506901	0.254096	0.031893	0.0884183	0.0634006	0.0242128	0.00987522	0.0437531	0.0458668	0.00979506	0.107789	0.013526	0.0485632	0.0170256	0.0176826	0.036377	0.100883	0.0187208	0.0489843	0.0570029	0.0429707	0.132402	0.0240602	0.0393641	0.00516748	0.382509	0.0236935	0.0406385	0.0757588	0.0311729	0.899352	1.05708	1.110286	0.8897137	0.188774	0.443481	0.775946	1.28875	2.25489	5.29735	1.205505	0.8013373	0.4825352	0.0515934	0.015296	0.00531589	0.00178921	0.00995027	0.0112815	0.00575599	0.00258656	0.00481913	0.00446514	0.00889598	0.0110421	0.00805706	0.0026379	0.0239478	0.0041062	0.0246223	0.0130576	0.0347219	0.00820515	0.00962083	0.0212522	0.00510368	0.000720329	9.46023e-05	0.00705111	0.0109466	0.00868644	0.0142467	0.00572702	0.00681198	0.0079354	0.0107598	0.00588844	0.00582646	0.00939282	0.0104069	0.0346496	0.00535096	0.00154229	0.00456497	0.00435652	0.00394333	0.00101508	0.00571949	0.00428167	0.00994885	0.0170479	0.00693662	0.0554666	0.00500355	0.00164529	0.00876194	0.00384322	0.00126679	0.00306345	0.0122116	0.00675417	0.016732	0.00108304	0.0542898	0.00681423	0.0188914	0.0135461	0.00517328	0.00210993	0.00934823	0.00979985	0.0020928	0.0230302	0.00288995	0.010376	0.00363767	0.00377804	0.00777228	0.0215546	0.00399986	0.0104659	0.0121792	0.00918107	0.0282888	0.00514068	0.00841049	0.00110408	0.0817265	0.00506233	0.00868278	0.0161865	0.00666036	0.444857	0.555143	4.680357
2412	-3806.082	-3951.703	145.6209	0.259812	0.0376697	0.0671461	0.0454732	0.0516564	0.01138	0.0454371	0.0231644	0.0403566	0.0255601	0.0308016	0.0546118	0.00330344	0.0503946	0.105116	0.0509857	0.108096	0.130089	0.219884	0.100549	0.0872889	0.163993	0.0674133	0.00717764	4.98214e-05	0.0690647	0.100889	0.0233201	0.0574846	0.0691088	0.0344221	0.0561656	0.0761779	0.0417846	0.0699669	0.0440928	0.106624	0.188596	0.0148035	0.0162554	0.00641701	0.00754921	0.0349701	0.00895236	0.00716624	0.0311673	0.132247	0.010537	0.0282372	0.215861	0.0497501	0.0266677	0.0284291	0.0165259	0.0330728	0.0204109	0.00262781	0.0694669	0.0958935	0.0483277	0.0541846	0.0747465	0.147658	0.0126283	0.0251334	0.0987523	0.000814733	0.00295638	0.0494452	0.0366391	0.0313817	0.030529	0.0277406	0.096985	0.00409338	0.116274	0.0453409	0.0274831	0.10708	0.0200877	0.0141643	0.207699	0.00482111	0.0126986	0.0419842	0.0525706	0.0223717	0.056591	0.0374663	0.775714	1.12721	1.109859	0.8901407	0.309683	0.564572	0.836645	1.19525	1.77125	3.2291	0.8475846	0.8020303	0.3903072	0.051036	0.00739962	0.0131898	0.00893248	0.0101471	0.00223543	0.00892539	0.00455027	0.00792742	0.00502087	0.00605049	0.0107276	0.000648908	0.00989923	0.0206483	0.0100153	0.0212338	0.0255539	0.0431928	0.0197512	0.0171465	0.0322138	0.0132423	0.00140993	9.78662e-06	0.0135667	0.0198181	0.00458087	0.0112919	0.0135753	0.00676167	0.0110328	0.014964	0.00820792	0.0137439	0.00866133	0.0209446	0.0370468	0.00290792	0.00319313	0.00126052	0.00148292	0.00686932	0.00175855	0.00140769	0.00612232	0.0259779	0.00206983	0.00554675	0.0424024	0.00977262	0.00523845	0.00558445	0.00324624	0.00649663	0.0040094	0.000516191	0.0136457	0.0188368	0.00949321	0.0106437	0.0146828	0.0290051	0.00248063	0.00493705	0.0193983	0.000160041	0.000580733	0.00971273	0.00719717	0.00616445	0.00599694	0.00544921	0.0190512	0.00080408	0.0228402	0.00890649	0.00539863	0.0210342	0.00394591	0.00278235	0.0407992	0.00094703	0.00249443	0.00824713	0.0103267	0.00439456	0.0111164	0.00735966	0.44507	0.55493	5.090764
2448	-3810.638	-3954.707	144.069	0.270881	0.015364	0.0798693	0.038783	0.0258014	0.0301011	0.0640842	0.0658767	0.0778534	0.091508	0.0729741	0.109056	0.0559634	0.0988356	0.136502	0.0923002	0.15438	0.0637291	0.262851	0.074359	0.0837177	0.110652	0.067163	0.0031804	0.000277806	0.0803395	0.117924	0.0390596	0.0619524	0.0406372	0.0573889	0.0392659	0.0515357	0.0423367	0.110925	0.0109922	0.139765	0.153074	0.0193252	0.0157522	0.0220961	0.00996852	0.035607	0.0161081	0.0201783	0.0140866	0.195145	0.0100604	0.0501171	0.23249	0.0491081	0.0448597	0.0504978	0.0817579	0.0133148	0.0707239	0.0118396	0.0762122	0.0526493	0.0282173	0.078796	0.102898	0.107567	0.0301418	0.0270445	0.133699	0.00613757	0.0151385	0.0409444	0.0479646	0.022075	0.0416693	0.0176941	0.0533578	0.00619379	0.119089	0.0729945	0.0189823	0.144828	0.0246312	0.04901	0.313652	0.0435642	0.0336988	0.0577497	0.04892	0.0147738	0.0816486	0.0196826	0.828398	1.09733	1.134307	0.8656928	0.356484	0.604684	0.854754	1.16993	1.65376	2.80518	0.7458212	0.7631908	0.4281655	0.045253	0.00256669	0.0133429	0.00647903	0.00431035	0.00502866	0.0107058	0.0110053	0.0130061	0.0152872	0.012191	0.0182187	0.00934917	0.0165113	0.0228039	0.0154196	0.0257905	0.0106465	0.0439115	0.0124223	0.0139858	0.0184854	0.0112202	0.000531313	4.64099e-05	0.0134214	0.0197002	0.00652524	0.0103497	0.0067888	0.00958732	0.00655971	0.00860949	0.00707272	0.018531	0.00183634	0.023349	0.0255723	0.00322844	0.00263154	0.00369135	0.00166533	0.00594846	0.00269099	0.00337095	0.00235329	0.0326007	0.00168068	0.0083725	0.0388394	0.00820393	0.0074942	0.0084361	0.0136584	0.00222435	0.011815	0.0019779	0.0127319	0.00879553	0.00471394	0.0131636	0.01719	0.01797	0.00503545	0.00451802	0.0223356	0.00102533	0.00252901	0.00684011	0.0080129	0.00368783	0.00696122	0.00295596	0.00891389	0.00103473	0.0198949	0.0121944	0.00317115	0.0241948	0.00411485	0.00818754	0.0523983	0.00727778	0.00562968	0.00964759	0.00817251	0.00246809	0.0136401	0.00328815	0.432846	0.567154	5.985921
