Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
2304	-3811.882	-3955.904	144.0227	0.343954	0.0521059	0.131346	0.0732064	0.0635091	0.0395543	0.00834982	0.0396112	0.0606228	0.0627921	0.0466585	0.0496946	0.0177425	0.0563403	0.10404	0.119248	0.198451	0.140263	0.276331	0.0536317	0.107454	0.157645	0.0546848	0.00958351	0.0252884	0.0204973	0.110979	0.0327033	0.021266	0.0428889	0.0555323	0.0112276	0.122673	0.102966	0.0577139	0.0162077	0.0949936	0.166671	0.0230726	0.0202986	0.0118978	0.0144259	0.036335	0.00632353	0.00418746	0.00979622	0.0326858	0.0623993	0.0284383	0.0435374	0.0276524	0.0552702	0.0148319	0.041696	0.0763565	0.0673443	0.0807353	0.125201	0.13417	0.0135217	0.012904	0.0109189	0.0208474	0.0565453	0.133488	0.0192106	0.112979	0.0654045	0.0432172	0.25092	0.0183443	0.130882	0.0419282	0.00793582	0.0463992	0.0155364	0.0146438	0.137277	0.312729	0.0223332	0.074143	0.000789523	0.048373	0.0441478	0.0332075	0.0565545	0.124732	0.0253001	0.0172063	0.745117	1.14456	1.114047	0.8859527	0.294883	0.551248	0.830434	1.20419	1.81407	3.39117	0.8829945	0.795256	0.3692281	0.0575414	0.008717	0.0219734	0.012247	0.0106247	0.0066172	0.00139687	0.00662671	0.0101418	0.0105047	0.00780569	0.0083136	0.00296821	0.00942539	0.0174053	0.0199495	0.0331997	0.0234652	0.0462285	0.00897226	0.0179764	0.0263731	0.00914843	0.00160326	0.00423059	0.00342908	0.0185662	0.00547107	0.00355767	0.00717505	0.00929021	0.00187831	0.0205224	0.0172256	0.00965519	0.00271145	0.0158918	0.0278831	0.0038599	0.00339584	0.00199043	0.00241337	0.00607863	0.00105789	0.000700537	0.00163885	0.00546814	0.010439	0.00475756	0.00728354	0.00462608	0.00924636	0.00248129	0.00697549	0.012774	0.0112663	0.0135065	0.0209453	0.0224458	0.0022621	0.00215876	0.00182667	0.00348764	0.00945968	0.0223317	0.00321381	0.0189007	0.0109418	0.00722998	0.0419774	0.00306889	0.0218957	0.00701433	0.00132761	0.00776231	0.00259915	0.00244982	0.0229657	0.0523177	0.00373621	0.0124037	0.000132082	0.00809252	0.00738566	0.00555541	0.00946123	0.0208669	0.00423256	0.0028785	0.442976	0.557024	5.977503
2340	-3803.291	-3946.931	143.6392	0.246289	0.0636133	0.0842957	0.0457805	0.0646378	0.0270252	0.00919951	0.0396336	0.0275328	0.0706111	0.079018	0.0931718	0.0126705	0.0456432	0.124611	0.110068	0.202617	0.0533705	0.174383	0.117735	0.0381381	0.126916	0.0645724	0.00642526	0.00161506	0.0523404	0.0935187	0.0594096	0.0447438	0.0308368	0.0717206	0.0415926	0.0877858	0.02991	0.0611538	0.0161419	0.0568702	0.214399	0.0242072	0.00689401	0.00855306	0.0247967	0.0368326	0.00770131	0.0195234	0.0201625	0.00162031	0.0394172	0.0487273	0.0425638	0.126166	0.0427508	0.0152301	0.0483975	0.0275885	0.0546989	0.0542616	0.0633171	0.0480835	0.0372966	0.00505931	0.0479032	0.0849368	0.0580133	0.0780814	0.0144567	0.178335	0.0190596	0.0437504	0.0482609	0.0876685	0.154177	0.1616	0.0240452	0.15125	0.0297439	0.292299	0.117176	0.0615525	0.0644753	0.0165106	0.0777369	0.109135	0.0125952	0.190967	0.196566	0.0291111	0.0624623	0.0809244	0.907762	1.05231	1.087694	0.912306	0.333289	0.585165	0.846048	1.18197	1.70892	3.0004	0.7944688	0.8387524	0.489255	0.0404638	0.0104513	0.0138493	0.00752147	0.0106196	0.00444008	0.00151143	0.00651157	0.00452348	0.011601	0.0129822	0.0153076	0.00208169	0.00749891	0.0204729	0.0180835	0.0332887	0.00876847	0.0286502	0.0193432	0.00626587	0.0208516	0.0106089	0.00105563	0.000265345	0.00859922	0.0153646	0.00976066	0.00735115	0.00506631	0.0117833	0.00683343	0.0144227	0.00491404	0.0100472	0.00265202	0.00934345	0.0352246	0.0039771	0.00113265	0.00140522	0.00407395	0.00605138	0.00126528	0.00320759	0.00331258	0.000266208	0.00647601	0.00800561	0.00699299	0.0207284	0.00702371	0.00250222	0.00795142	0.00453263	0.00898671	0.00891486	0.0104026	0.00789984	0.00612761	0.000831216	0.00787023	0.0139546	0.00953124	0.0128283	0.00237515	0.0292995	0.00313139	0.00718794	0.00792899	0.0144034	0.0253304	0.02655	0.00395049	0.0248496	0.00488675	0.0480231	0.0192514	0.0101127	0.0105929	0.0027126	0.0127717	0.0179303	0.00206932	0.0313747	0.0322947	0.00478278	0.0102622	0.0132954	0.456153	0.543847	6.086641
2376	-3799.108	-3944.211	145.1033	0.208885	0.0509078	0.0736969	0.0346162	0.0481214	0.024473	0.0384475	0.0163124	0.0589267	0.05709	0.0705987	0.0503579	0.0736567	0.06679	0.128491	0.0727192	0.106231	0.117795	0.211962	0.00556603	0.153581	0.133127	0.0502894	0.00897665	0.00145075	0.0686729	0.0941311	0.0396119	0.0844953	0.0297472	0.0801421	0.0363444	0.0850376	0.050829	0.102863	0.0325374	0.0460807	0.245165	0.012959	0.0106972	0.0153688	0.0155643	0.0152677	0.00656049	0.011197	0.0174555	0.0236037	0.0165767	0.019681	0.0367857	0.0306803	0.0287265	0.00250312	0.0152761	0.0904168	0.0442205	0.127546	0.0439997	0.140469	0.0159434	0.0242888	0.0100846	0.00209965	0.0511741	0.107179	0.063692	0.0369454	0.0214004	0.0600548	0.244816	0.0181103	0.0720143	0.0296024	0.0331239	0.0418824	0.044695	0.000730373	0.0860486	0.266107	0.0224719	0.0256164	0.00389431	0.0627688	0.0131448	0.0201845	0.109022	0.0236194	0.0343052	0.0998549	0.814446	1.10524	1.058214	0.9417863	0.264112	0.522402	0.816625	1.22455	1.91424	3.78627	0.9626806	0.8899775	0.4179409	0.0399463	0.00973537	0.0140935	0.00661985	0.00920251	0.0046801	0.00735253	0.00311952	0.0112689	0.0109176	0.013501	0.00963022	0.0140858	0.0127726	0.024572	0.0139065	0.0203151	0.0225266	0.0405346	0.00106442	0.0293701	0.0254587	0.00961712	0.00171665	0.000277435	0.0131327	0.0180012	0.0075752	0.0161585	0.00568872	0.015326	0.00695034	0.0162622	0.0097203	0.0196711	0.00622231	0.00881227	0.0468841	0.00247823	0.00204568	0.00293907	0.00297645	0.00291972	0.0012546	0.00214127	0.0033381	0.00451387	0.00317006	0.00376371	0.00703473	0.00586717	0.00549352	0.000478685	0.00292133	0.0172909	0.00845653	0.0243914	0.00841431	0.0268626	0.00304894	0.00464489	0.00192854	0.000401528	0.00978631	0.0204964	0.0121802	0.00706526	0.00409251	0.0114846	0.0468175	0.00346334	0.0137717	0.00566103	0.00633447	0.0080094	0.00854726	0.000139673	0.0164555	0.050889	0.00429742	0.00489876	0.000744731	0.0120036	0.00251375	0.00385999	0.0208488	0.00451686	0.00656038	0.0190958	0.470893	0.529107	5.229156
2412	-3804.256	-3949.723	145.4669	0.2165	0.049681	0.127322	0.00237991	0.0961646	0.0170095	0.0149849	0.0471238	0.0478176	0.0545009	0.0515857	0.0917841	0.0504357	0.0145622	0.156551	0.0837485	0.0483138	0.103563	0.181532	0.0463593	0.0822694	0.136905	0.0399938	0.00404599	0.00137961	0.0593457	0.10842	0.0369634	0.0207647	0.0216798	0.0438653	0.0311272	0.0494961	0.0560784	0.025363	0.0973034	0.0593712	0.143343	0.00658208	0.0374522	0.0451503	0.00873961	0.0187842	0.00569427	0.00778078	0.0153434	0.0925722	0.0410672	0.00718357	0.0456524	0.257866	0.112976	0.0440106	0.00311752	0.0978568	0.0147292	0.0720047	0.0897063	0.0335181	0.074777	0.0155763	0.00607379	0.0366435	0.0714912	0.0716064	0.0355286	0.0459602	0.0810124	0.0748612	0.0243173	0.0709491	0.0340132	0.0158414	0.0578208	0.0496103	0.035454	0.0252117	0.0315609	0.0179735	0.0339999	0.0481962	0.224243	0.0128514	0.0791193	0.0368191	0.108826	0.00188216	0.0160236	0.0202498	0.873403	1.0718	1.091623	0.9083769	0.275313	0.533092	0.821802	1.21684	1.87585	3.63223	0.9326478	0.8321342	0.4621777	0.0429911	0.00986535	0.0252827	0.000472587	0.0190958	0.00337765	0.00297561	0.00935755	0.00949532	0.0108224	0.0102436	0.0182259	0.0100152	0.00289168	0.0310869	0.0166302	0.00959386	0.020565	0.0360474	0.00920574	0.0163365	0.0271857	0.00794171	0.000803427	0.000273953	0.0117845	0.0215293	0.00733995	0.00412333	0.00430503	0.00871049	0.00618104	0.00982862	0.0111357	0.00503643	0.0193219	0.0117896	0.0284641	0.00130703	0.00743703	0.00896566	0.00173546	0.00373005	0.00113073	0.00154506	0.0030468	0.0183824	0.00815486	0.00142647	0.00906537	0.0512054	0.0224341	0.00873935	0.000619057	0.0194318	0.00292484	0.0142982	0.0178133	0.00665581	0.0148487	0.00309304	0.0012061	0.00727644	0.0141963	0.0142191	0.00705504	0.00912648	0.0160869	0.0148655	0.00482877	0.0140886	0.00675412	0.00314569	0.0114817	0.00985129	0.00704023	0.00500638	0.00626717	0.00356906	0.00675148	0.00957049	0.0445287	0.00255196	0.015711	0.00731131	0.0216099	0.000373747	0.00318187	0.00402109	0.454188	0.545812	5.035914
2448	-3800.038	-3943.413	143.3748	0.280159	0.0421146	0.0822035	0.0154982	0.0408435	0.0235224	0.0359166	0.0415203	0.0569925	0.103937	0.0595339	0.141587	0.0509845	0.130825	0.144699	0.0816515	0.126249	0.0499275	0.211935	0.0504104	0.0854393	0.101075	0.0582803	0.00640278	0.00182601	0.0761323	0.0758272	0.0326186	0.0177906	0.0344798	0.0228917	0.0445799	0.0477945	0.0639365	0.0602909	0.0116942	0.0685594	0.198714	0.0328304	0.0488513	0.0114347	0.044365	0.0199198	0.0334656	0.00523582	0.0195825	0.151431	0.0998092	0.00983054	0.0521761	0.310893	0.0913276	0.0815699	0.00313189	0.207523	0.0332455	0.0611774	0.158578	0.040681	0.106831	0.0164171	0.0465471	0.08045	0.0470336	0.0826344	0.0683553	0.0372184	0.01781	0.117885	0.0254394	0.0568341	0.0354574	0.0445507	0.0451369	0.0621194	0.0308811	0.0320366	0.0285409	0.056327	0.00656802	0.0678388	0.354679	0.0484261	0.0932069	0.0231126	0.199219	0.00857693	0.022775	0.00619202	0.955663	1.02515	1.058983	0.9410173	0.333135	0.585033	0.845989	1.18205	1.7093	3.00179	0.7948029	0.8886051	0.5287221	0.0454435	0.00683124	0.0133339	0.0025139	0.00662505	0.00381547	0.00582589	0.00673484	0.00924452	0.0168592	0.00965676	0.0229662	0.00826999	0.0212206	0.0234711	0.0132444	0.0204784	0.00809853	0.0343771	0.00817686	0.0138588	0.016395	0.0094534	0.00103857	0.00029619	0.0123491	0.0122996	0.00529093	0.00288574	0.00559283	0.00371316	0.00723113	0.00775256	0.0103709	0.00977954	0.00189686	0.0111207	0.0322325	0.00532529	0.00792397	0.00185478	0.00719627	0.00323112	0.00542832	0.000849281	0.00317639	0.0245631	0.0161896	0.00159457	0.00846326	0.0504287	0.0148139	0.0132311	0.000508011	0.0336615	0.00539262	0.00992334	0.0257223	0.0065987	0.0173286	0.00266294	0.00755021	0.0130495	0.00762913	0.0134038	0.0110876	0.00603704	0.00288889	0.0191216	0.00412643	0.00921882	0.00575141	0.00722639	0.00732147	0.0100761	0.00500909	0.00519652	0.00462951	0.00913657	0.00106537	0.0110039	0.057531	0.007855	0.0151187	0.003749	0.0323145	0.00139123	0.00369424	0.00100438	0.470509	0.529491	6.165004
2484	-3808.707	-3954.899	146.1923	0.185663	0.0510782	0.0627809	0.0131383	0.0431236	0.0244417	0.0254863	0.0255158	0.0515892	0.020458	0.0482464	0.0757068	0.0281751	0.0382487	0.0908223	0.0434556	0.0738116	0.0508194	0.165011	0.0403842	0.116875	0.126105	0.028519	0.0112189	7.55035e-05	0.0270081	0.0571968	0.0600574	0.0286224	0.0206847	0.0508138	0.039607	0.0453983	0.0231658	0.0248946	0.0278994	0.0649542	0.162635	0.0212248	0.00285335	0.00946913	0.00443331	0.020153	0.00301406	0.00629317	0.0198929	0.108176	0.0115405	0.0377596	0.0518679	0.0604574	0.161665	0.0114579	0.0245197	0.0841056	0.030812	0.0280215	0.022021	0.0383881	0.100716	0.0688073	0.172772	0.0236979	0.022766	0.190529	0.0867181	0.00374428	0.00796209	0.064251	0.0113834	0.018748	0.0281424	0.00278617	0.0146318	0.012729	0.00687732	0.0419788	0.0702021	0.271149	0.100496	0.0139446	0.0154448	0.0244236	0.0407005	0.0648676	0.054471	0.0196998	0.0184463	0.0551131	0.843456	1.08879	1.012954	0.9870462	0.211176	0.468411	0.789299	1.26695	2.13488	4.73539	1.124418	0.9744237	0.439368	0.0416283	0.0114525	0.0140764	0.00294579	0.00966894	0.00548018	0.00571441	0.00572101	0.0115671	0.00458699	0.0108176	0.0169746	0.00631727	0.00857592	0.0203637	0.0097434	0.0165497	0.0113945	0.036998	0.00905472	0.026205	0.0282745	0.00639438	0.00251544	1.6929e-05	0.00605562	0.0128244	0.0134657	0.00641755	0.00463783	0.0113932	0.00888048	0.010179	0.0051941	0.00558174	0.00625546	0.0145637	0.0364652	0.00475891	0.000639764	0.00212312	0.000994014	0.00451861	0.000675796	0.00141102	0.00446028	0.0242547	0.00258754	0.00846626	0.0116295	0.0135554	0.0362476	0.00256904	0.00549769	0.0188577	0.00690851	0.00628284	0.00493744	0.00860718	0.0225819	0.0154276	0.038738	0.00531342	0.00510448	0.0427193	0.0194435	0.000839522	0.00178522	0.014406	0.00255232	0.00420359	0.00630993	0.0006247	0.00328067	0.00285403	0.001542	0.00941226	0.0157403	0.0607956	0.0225326	0.00312658	0.00346294	0.00547613	0.00912564	0.0145443	0.0122132	0.00441699	0.00413593	0.0123572	0.493523	0.506477	4.460009
2520	-3791.372	-3936.61	145.2382	0.228837	0.0953897	0.0361454	0.0450454	0.0547448	0.0600001	0.045229	0.0426156	0.0230255	0.00789864	0.0437494	0.148395	0.0637	0.0355113	0.117825	0.0543513	0.16945	0.113851	0.174248	0.0304122	0.0974897	0.103929	0.0418601	0.00461965	0.00377852	0.0573813	0.0716299	0.0397468	0.0534158	0.0384934	0.10425	0.0189794	0.0874159	0.0731215	0.0487543	0.037112	0.0503344	0.15774	0.0332994	0.00407003	0.0148185	0.00829144	0.0345764	0.00910203	0.00824763	0.0287776	0.0473148	0.041197	0.0311745	0.0360245	0.0206192	0.0782738	0.00576272	0.0216871	0.0560125	0.0655593	0.165922	0.0644507	0.127637	0.0663607	0.00814809	0.0285126	0.0162703	0.0273533	0.0419308	0.0719952	0.0596434	0.033747	0.0354393	0.278649	0.012759	0.108025	0.0657851	0.0159466	0.0144519	0.032778	0.00173505	0.083851	0.262677	0.00682864	0.010008	0.021763	0.0496448	0.00106947	0.0466857	0.0873886	0.0687363	0.0621203	0.0641483	0.779092	1.12529	1.075829	0.9241708	0.31278	0.567318	0.837912	1.19344	1.76268	3.19713	0.8403902	0.8590312	0.3926741	0.0434411	0.0181083	0.00686165	0.00855117	0.0103925	0.0113901	0.00858602	0.00808991	0.00437104	0.00149944	0.00830514	0.0281704	0.0120925	0.00674127	0.0223673	0.0103177	0.0321675	0.0216128	0.0330784	0.00577328	0.0185069	0.0197293	0.00794649	0.000876969	0.000717293	0.010893	0.0135978	0.00754531	0.0101402	0.00730738	0.0197903	0.00360294	0.0165946	0.013881	0.00925524	0.00704515	0.0095552	0.0299444	0.00632138	0.000772633	0.00281306	0.001574	0.0065638	0.00172788	0.00156568	0.00546299	0.00898198	0.00782061	0.00591799	0.00683869	0.00391424	0.0148591	0.00109396	0.00411697	0.0106331	0.0124454	0.0314977	0.012235	0.02423	0.0125976	0.00154679	0.00541267	0.00308867	0.0051926	0.00795991	0.0136672	0.0113224	0.00640635	0.00672761	0.0528973	0.00242211	0.0205068	0.0124883	0.00302721	0.00274347	0.0062224	0.000329372	0.0159178	0.0498651	0.00129631	0.00189986	0.00413137	0.00942429	0.000203023	0.00886256	0.0165894	0.0130485	0.0117926	0.0121776	0.462085	0.537915	5.267745
2556	-3809.435	-3954.658	145.2231	0.272226	0.0618004	0.0532687	0.0209111	0.0345546	0.0530962	0.014089	0.0797365	0.0370779	0.0390442	0.0527556	0.0934666	0.0719368	0.0320336	0.110814	0.033305	0.0928207	0.0976834	0.199044	0.0911947	0.0728896	0.130238	0.0536877	0.00840965	0.00340363	0.0211353	0.085057	0.0317844	0.0609218	0.0419926	0.0251562	0.0529761	0.0710032	0.0629759	0.0508519	0.019096	0.0683076	0.201217	0.0150502	0.0123149	0.0247993	0.0221081	0.0723923	0.00298988	0.0393009	0.0231058	0.160357	0.0478762	0.0577831	0.0698391	0.197273	0.115392	0.060885	0.000422498	0.12305	0.0452727	0.0750335	0.120635	0.0327756	0.0507629	0.0151987	0.0141571	0.0261385	0.00961819	0.0335557	0.0242701	0.152249	0.0261585	0.151574	0.00320946	0.0884508	0.00933147	0.0306515	0.0757996	0.0470648	0.0229746	0.0269367	0.0257668	0.0631448	0.0183134	0.0400428	0.275622	0.0125052	0.018226	0.0258337	0.101218	0.00339613	0.0149875	0.0288379	0.933546	1.03769	1.288532	0.7114681	0.293673	0.550144	0.829915	1.20494	1.81771	3.40514	0.8859667	0.552154	0.5102424	0.0508205	0.0115372	0.00994448	0.0039038	0.00645082	0.00991227	0.0026302	0.0148856	0.00692189	0.00728897	0.00984869	0.0174488	0.0134295	0.0059802	0.0206873	0.00621755	0.0173282	0.018236	0.0371586	0.0170247	0.0136074	0.0243135	0.0100227	0.00156996	0.000635407	0.00394565	0.0158789	0.00593368	0.0113732	0.0078394	0.00469628	0.00988985	0.0132552	0.0117567	0.00949329	0.00356495	0.012752	0.0375642	0.00280965	0.00229901	0.00462967	0.00412726	0.0135146	0.000558166	0.00733688	0.0043135	0.0299363	0.00893778	0.0107872	0.0130379	0.0368279	0.0215419	0.0113663	7.88741e-05	0.0229715	0.00845173	0.0140076	0.0225207	0.00611871	0.00947668	0.00283737	0.00264292	0.00487967	0.00179557	0.00626435	0.00453087	0.0284226	0.00488339	0.0282967	0.000599158	0.0165124	0.00174205	0.00572218	0.0141507	0.00878629	0.00428902	0.00502867	0.00481028	0.0117882	0.00341884	0.0074754	0.0514545	0.00233454	0.00340252	0.00482277	0.0188959	0.000634007	0.00279794	0.0053836	0.355734	0.644266	5.356614
2592	-3807.246	-3951.885	144.6392	0.273592	0.0977484	0.0416321	0.0395264	0.0384347	0.0734172	0.0131606	0.048535	0.109663	0.00449204	0.0477824	0.0827767	0.0506352	0.0467191	0.182668	0.0538054	0.116094	0.10092	0.266701	0.0864533	0.0551234	0.14547	0.0380176	0.00487495	0.00555242	0.0972302	0.0799616	0.0611828	0.0739784	0.0581657	0.0286429	0.00831298	0.110539	0.0557374	0.0555316	0.0616774	0.112035	0.271056	0.0329011	0.0130447	0.00409514	0.00949335	0.0501238	0.00524814	0.012551	0.0218376	0.0313287	0.0372204	0.033675	0.0267411	0.0594785	0.0392712	0.0222149	0.032275	0.149501	0.0419552	0.0878229	0.0844463	0.129136	0.000800253	0.0183672	0.0162964	0.0183711	0.0379263	0.0776904	0.0735014	0.0217839	0.0472511	0.027273	0.246951	0.0173493	0.0327429	0.0315535	0.0329814	0.0214839	0.0389729	0.00833859	0.0619096	0.25492	0.00884969	0.04953	0.0111691	0.0551857	0.0160773	0.0389998	0.0677265	0.0498879	0.0592115	0.0694817	0.9134	1.04912	1.149647	0.8503526	0.282625	0.539951	0.825086	1.21199	1.85202	3.53826	0.9136944	0.7396638	0.4937946	0.0494313	0.0176607	0.00752188	0.00714144	0.00694419	0.0132647	0.00237779	0.00876907	0.0198134	0.000811601	0.00863311	0.0149557	0.00914853	0.00844099	0.0330037	0.00972131	0.0209753	0.0182338	0.0481862	0.01562	0.00995944	0.0262829	0.00686884	0.000880782	0.00100319	0.0175671	0.0144471	0.0110542	0.0133661	0.0105091	0.00517506	0.00150195	0.0199717	0.0100704	0.0100332	0.0111436	0.0202419	0.0489731	0.00594441	0.00235686	0.000739891	0.00171521	0.00905613	0.00094821	0.00226766	0.00394552	0.00566032	0.0067248	0.00608424	0.00483145	0.0107463	0.00709534	0.00401369	0.00583129	0.0270111	0.00758026	0.0158674	0.0152574	0.0233317	0.000144586	0.0033185	0.00294436	0.0033192	0.00685234	0.0140367	0.0132799	0.0039358	0.00853711	0.00492755	0.044618	0.0031346	0.00591584	0.00570094	0.00595892	0.00388162	0.00704145	0.00150658	0.0111855	0.0460578	0.00159892	0.00894885	0.00201799	0.00997069	0.00290476	0.00704629	0.0122365	0.00901352	0.0106981	0.0125536	0.425176	0.574824	5.534792
2628	-3801.882	-3946.952	145.0702	0.192617	0.0762414	0.110955	0.133184	0.0829407	0.0106214	0.0297878	0.0267226	0.0821736	0.0589365	0.0189927	0.0733687	0.0354621	0.00930226	0.107015	0.212513	0.133246	0.0831118	0.16813	0.0161705	0.0815183	0.141135	0.027847	0.00826629	0.0015659	0.0704979	0.0973946	0.04123	0.0282628	0.0307281	0.0698422	0.0177846	0.0839008	0.0409668	0.0738612	0.00998653	0.0772636	0.116233	0.0513499	0.00281603	0.00538761	0.00625406	0.0233503	0.00597054	0.0158021	0.0331149	0.0340059	0.0265851	0.0297303	0.0166874	0.0680801	0.0453084	0.044465	0.0293943	0.0698614	0.0238074	0.0422391	0.0995418	0.122545	0.00132892	0.0438971	0.00629586	0.0331063	0.0469362	0.133831	0.0901796	0.0877116	0.096403	0.0405937	0.176966	0.0538801	0.0727379	0.0801776	0.0397103	0.0408794	0.0639245	0.0175282	0.0783213	0.307608	0.0134297	0.0328053	0.0029544	0.0526666	0.00535584	0.000491896	0.111482	0.0475603	0.0150071	0.051734	1.00638	0.996381	1.258806	0.7411941	0.269099	0.52719	0.818953	1.22107	1.89685	3.7161	0.9491539	0.5888073	0.5728562	0.0361955	0.0143268	0.02085	0.0250272	0.0155857	0.00199591	0.00559756	0.00502156	0.0154416	0.011075	0.003569	0.013787	0.00666383	0.00174803	0.0201096	0.0399343	0.0250388	0.0156179	0.0315941	0.00303866	0.0153184	0.0265212	0.00523285	0.00155335	0.000294254	0.0132476	0.0183018	0.00774771	0.00531098	0.00577424	0.0131243	0.00334199	0.0157661	0.00769825	0.0138796	0.00187661	0.0145189	0.0218418	0.00964937	0.000529171	0.00101241	0.00117523	0.00438785	0.00112195	0.00296943	0.00622276	0.00639019	0.00499572	0.00558674	0.00313579	0.0127932	0.00851409	0.00835561	0.0055236	0.013128	0.00447374	0.00793732	0.0187053	0.0230279	0.000249723	0.00824888	0.00118308	0.00622113	0.00881998	0.0251488	0.016946	0.0164822	0.0181155	0.00762814	0.0332545	0.0101248	0.0136685	0.0150665	0.00746213	0.00768182	0.0120123	0.0032938	0.0147177	0.0578039	0.00252363	0.00616459	0.000555174	0.00989679	0.00100644	9.24342e-05	0.0209491	0.00893725	0.00282005	0.00972155	0.370597	0.629403	5.321578
